date,sunshine_duration,uv_index_max,precipitation_sum,shortwave_radiation_sum,precipitation_hours,daylight_duration
11/01/17,,,,,0.0,37863.74
11/02/17,,,,,0.0,37731.785
11/03/17,,,,,0.0,37601.78
11/04/17,,,,,0.0,37473.883
11/05/17,,,,,0.0,37347.668
11/06/17,,,,,0.0,37222.086
11/07/17,,,,,0.0,37097.223
11/08/17,,,,,0.0,36973.215
11/09/17,,,,,0.0,36850.2
11/10/17,,,,,0.0,36728.312
11/11/17,,,,,0.0,36607.707
11/12/17,,,,,0.0,36488.52
11/13/17,,,,,0.0,36370.906
11/14/17,,,,,0.0,36255.01
11/15/17,,,,,0.0,36140.992
11/16/17,,,,,0.0,36028.996
11/17/17,,,,,0.0,35919.2
11/18/17,,,,,0.0,35811.746
11/19/17,,,,,0.0,35706.81
11/20/17,,,,,0.0,35604.555
11/21/17,,,,,0.0,35505.15
11/22/17,,,,,0.0,35408.76
11/23/17,,,,,0.0,35315.566
11/24/17,,,,,0.0,35225.734
11/25/17,,,,,0.0,35138.97
11/26/17,,,,,0.0,35054.38
11/27/17,,,,,0.0,34972.047
11/28/17,,,,,0.0,34892.08
11/29/17,,,,,0.0,34814.57
11/30/17,,,,,0.0,34739.645
12/01/17,,,,,0.0,34667.414
12/02/17,,,,,0.0,34597.977
12/03/17,,,,,0.0,34531.445
12/04/17,,,,,0.0,34467.938
12/05/17,,,,,0.0,34407.56
12/06/17,,,,,0.0,34350.426
12/07/17,,,,,0.0,34296.65
12/08/17,,,,,0.0,34246.34
12/09/17,,,,,0.0,34199.598
12/10/17,,,,,0.0,34156.547
12/11/17,,,,,0.0,34117.293
12/12/17,,,,,0.0,34081.94
12/13/17,,,,,0.0,34050.6
12/14/17,,,,,0.0,34023.375
12/15/17,,,,,0.0,34000.2
12/16/17,,,,,0.0,33980.777
12/17/17,,,,,0.0,33965.09
12/18/17,,,,,0.0,33953.125
12/19/17,,,,,0.0,33944.875
12/20/17,,,,,0.0,33940.336
12/21/17,,,,,0.0,33939.49
12/22/17,,,,,0.0,33942.324
12/23/17,,,,,0.0,33948.82
12/24/17,,,,,0.0,33958.97
12/25/17,,,,,0.0,33972.746
12/26/17,,,,,0.0,33990.13
12/27/17,,,,,0.0,34011.105
12/28/17,,,,,0.0,34035.633
12/29/17,,,,,0.0,34063.703
12/30/17,,,,,0.0,34095.285
12/31/17,,,,,0.0,34130.348
01/01/18,29705.957,,0.0,9.33,0.0,34168.863
01/02/18,26106.64,,0.0,9.17,0.0,34210.797
01/03/18,7200.0,,1.1,6.26,1.0,34256.125
01/04/18,10800.0,,8.4,3.5,4.0,34305.06
01/05/18,15539.649,,3.0,6.13,3.0,34358.05
01/06/18,7200.0,,0.0,4.65,0.0,34414.977
01/07/18,4490.237,,0.0,4.43,0.0,34475.707
01/08/18,0.0,,40.500004,1.99,21.0,34540.094
01/09/18,4225.3364,,21.6,3.61,9.0,34608.004
01/10/18,14400.0,,0.0,6.94,0.0,34679.3
01/11/18,8055.8955,,0.4,5.51,1.0,34753.844
01/12/18,10800.0,,0.0,6.27,0.0,34831.5
01/13/18,0.0,,0.0,4.85,0.0,34912.133
01/14/18,3684.0894,,0.0,7.04,0.0,34995.605
01/15/18,3600.0,,0.7,6.67,1.0,35081.79
01/16/18,10800.0,,0.0,6.54,0.0,35170.543
01/17/18,0.0,,0.0,5.3,0.0,35261.734
01/18/18,15231.789,,0.1,7.16,1.0,35355.24
01/19/18,26939.043,,19.1,9.18,1.0,35450.926
01/20/18,30700.135,,0.0,11.3,0.0,35548.676
01/21/18,21962.145,,1.5,9.84,3.0,35648.35
01/22/18,0.0,,2.3000002,2.77,5.0,35749.836
01/23/18,13973.383,,0.0,8.68,0.0,35853.004
01/24/18,5650.725,,1.9000001,6.09,3.0,35958.254
01/25/18,18000.0,,4.5,8.25,1.0,36066.543
01/26/18,13372.622,,0.0,6.77,0.0,36177.727
01/27/18,27498.71,,0.0,10.44,0.0,36291.637
01/28/18,34422.78,,0.0,12.22,0.0,36408.086
01/29/18,24752.008,,0.0,10.62,0.0,36526.918
01/30/18,28800.0,,0.0,11.54,0.0,36647.96
01/31/18,34784.21,,0.0,12.71,0.0,36771.047
02/01/18,34839.355,,0.0,12.4,0.0,36896.02
02/02/18,34896.11,,0.0,12.66,0.0,37022.723
02/03/18,34954.395,,0.0,12.77,0.0,37150.996
02/04/18,35014.13,,0.0,13.02,0.0,37280.688
02/05/18,35075.227,,0.0,13.01,0.0,37411.645
02/06/18,35137.613,,0.0,13.61,0.0,37543.734
02/07/18,35201.21,,0.0,13.45,0.0,37676.793
02/08/18,35265.945,,0.0,13.78,0.0,37810.695
02/09/18,35331.74,,0.0,13.99,0.0,37945.29
02/10/18,35398.516,,0.0,14.48,0.0,38080.453
02/11/18,28266.213,,0.0,12.2,0.0,38216.043
02/12/18,35534.75,,0.0,14.62,0.0,38351.934
02/13/18,35604.336,,0.0,15.12,0.0,38488.566
02/14/18,35675.773,,0.0,14.8,0.0,38627.01
02/15/18,35749.02,,0.0,15.57,0.0,38767.18
02/16/18,35823.945,,0.0,15.3,0.0,38908.914
02/17/18,35900.438,,0.0,15.13,0.0,39052.082
02/18/18,35978.387,,0.0,15.61,0.0,39196.54
02/19/18,36000.0,,0.0,16.2,0.0,39342.156
02/20/18,36000.0,,0.0,16.2,0.0,39488.79
02/21/18,36000.0,,0.0,16.34,0.0,39636.324
02/22/18,32045.588,,0.0,15.81,0.0,39784.62
02/23/18,36000.0,,0.0,17.13,0.0,39933.55
02/24/18,30093.531,,0.0,13.2,0.0,40083.0
02/25/18,36000.0,,0.0,17.0,0.0,40232.84
02/26/18,32400.0,,2.9,15.34,2.0,40382.95
02/27/18,36000.0,,0.0,17.94,0.0,40533.215
02/28/18,32400.0,,0.4,15.19,1.0,40683.508
03/01/18,18000.0,,11.3,12.56,7.0,40833.715
03/02/18,22379.543,,5.1,14.53,3.0,40983.734
03/03/18,28800.0,,0.0,16.28,0.0,41133.44
03/04/18,21600.0,,0.0,14.15,0.0,41282.723
03/05/18,36000.0,,0.0,18.76,0.0,41431.996
03/06/18,36000.0,,0.0,18.7,0.0,41582.277
03/07/18,36000.0,,0.0,18.59,0.0,41733.5
03/08/18,36136.43,,0.0,18.32,0.0,41885.555
03/09/18,33084.67,,0.0,17.83,0.0,42038.332
03/10/18,32400.0,,0.4,16.2,1.0,42191.73
03/11/18,36886.64,,0.0,19.77,0.0,42345.645
03/12/18,29935.34,,5.5,15.98,3.0,42499.965
03/13/18,3600.0,,1.2,5.51,3.0,42654.59
03/14/18,29920.314,,3.6,17.84,3.0,42809.43
03/15/18,10800.0,,14.599999,8.53,8.0,42964.363
03/16/18,19154.816,,0.0,12.04,0.0,43119.305
03/17/18,32449.248,,0.0,16.78,0.0,43274.145
03/18/18,39673.84,,0.0,20.3,0.0,43428.78
03/19/18,40883.33,,0.0,21.51,0.0,43583.12
03/20/18,0.0,,1.2,6.15,3.0,43737.055
03/21/18,5572.2437,,10.899998,8.09,10.0,43890.477
03/22/18,39372.812,,19.800001,21.52,6.0,44043.297
03/23/18,38593.824,,0.0,19.62,0.0,44195.402
03/24/18,42542.707,,2.9,22.66,1.0,44346.695
03/25/18,42709.305,,0.0,22.5,0.0,44497.555
03/26/18,42802.023,,0.0,22.77,0.0,44648.92
03/27/18,42895.266,,0.0,22.74,0.0,44800.74
03/28/18,42988.938,,0.0,22.75,0.0,44952.918
03/29/18,43082.93,,0.0,23.45,0.0,45105.35
03/30/18,37809.137,,0.0,23.25,0.0,45257.96
03/31/18,43200.0,,0.0,23.29,0.0,45410.645
04/01/18,43200.0,,0.0,23.43,0.0,45563.31
04/02/18,43200.0,,0.0,23.67,0.0,45715.867
04/03/18,42575.574,,0.0,24.14,0.0,45868.207
04/04/18,39600.0,,0.0,23.61,0.0,46020.242
04/05/18,14400.0,,11.9,17.32,6.0,46171.867
04/06/18,0.0,,19.799997,6.74,16.0,46322.99
04/07/18,39600.0,,7.2,21.18,1.0,46473.5
04/08/18,43200.0,,0.0,24.89,0.0,46623.3
04/09/18,43200.0,,0.0,25.33,0.0,46772.285
04/10/18,14400.0,,0.0,13.38,0.0,46920.348
04/11/18,16887.398,,0.2,10.83,1.0,47067.383
04/12/18,18000.0,,6.4,11.44,4.0,47213.27
04/13/18,43200.0,,0.0,25.6,0.0,47357.91
04/14/18,43200.0,,0.0,25.42,0.0,47501.66
04/15/18,32964.324,,1.1,23.66,2.0,47645.41
04/16/18,16071.317,,2.2,17.61,2.0,47789.11
04/17/18,40008.5,,0.0,25.71,0.0,47932.652
04/18/18,43200.0,,0.0,26.3,0.0,48075.938
04/19/18,44437.12,,0.0,26.97,0.0,48218.87
04/20/18,44398.855,,0.0,26.74,0.0,48361.34
04/21/18,44665.035,,0.0,26.75,0.0,48503.242
04/22/18,45215.945,,0.0,27.09,0.0,48644.47
04/23/18,45297.3,,0.0,27.73,0.0,48784.91
04/24/18,45377.79,,0.0,27.5,0.0,48924.46
04/25/18,45457.336,,0.0,27.64,0.0,49062.996
04/26/18,45535.832,,0.0,27.31,0.0,49200.4
04/27/18,31213.2,,0.0,19.0,0.0,49336.566
04/28/18,34889.344,,0.0,19.89,0.0,49471.35
04/29/18,38564.18,,0.0,23.82,0.0,49604.652
04/30/18,38637.598,,0.0,24.98,0.0,49736.33
05/01/18,45909.523,,0.0,28.39,0.0,49866.258
05/02/18,45979.844,,0.0,28.38,0.0,49994.3
05/03/18,46048.465,,0.0,28.08,0.0,50120.33
05/04/18,46115.44,,0.0,28.34,0.0,50244.66
05/05/18,46181.36,,0.0,28.39,0.0,50368.145
05/06/18,46246.242,,0.0,28.69,0.0,50490.707
05/07/18,46310.047,,0.0,28.78,0.0,50612.242
05/08/18,46372.73,,0.0,28.4,0.0,50732.637
05/09/18,46434.246,,0.0,28.94,0.0,50851.78
05/10/18,46494.55,,0.0,28.92,0.0,50969.566
05/11/18,46553.586,,0.0,30.03,0.0,51085.867
05/12/18,46611.31,,0.0,29.42,0.0,51200.58
05/13/18,46667.668,,0.0,29.26,0.0,51313.566
05/14/18,46722.613,,0.0,28.43,0.0,51424.72
05/15/18,46776.09,,0.0,28.91,0.0,51533.902
05/16/18,28800.0,,0.0,20.67,0.0,51641.0
05/17/18,46835.777,,0.0,27.58,0.0,51745.88
05/18/18,47026.56,,0.0,28.88,0.0,51848.406
05/19/18,47211.066,,0.0,29.2,0.0,51948.45
05/20/18,36589.867,,0.0,25.88,0.0,52045.883
05/21/18,47777.125,,0.0,29.87,0.0,52140.56
05/22/18,47732.46,,0.0,29.57,0.0,52232.348
05/23/18,44711.086,,0.0,26.92,0.0,52321.11
05/24/18,39600.0,,0.0,27.89,0.0,52407.062
05/25/18,9015.391,,6.8,11.23,3.0,52490.84
05/26/18,31456.598,,0.8,25.65,2.0,52572.39
05/27/18,49295.06,,0.0,30.43,0.0,52651.633
05/28/18,49429.516,,0.0,30.62,0.0,52728.49
05/29/18,49561.387,,0.0,30.01,0.0,52802.86
05/30/18,50400.0,,0.0,30.72,0.0,52874.676
05/31/18,39018.484,,0.0,26.5,0.0,52943.844
06/01/18,50400.0,,0.0,31.15,0.0,53010.28
06/02/18,50400.0,,0.0,31.0,0.0,53073.902
06/03/18,50400.0,,0.0,30.47,0.0,53134.625
06/04/18,50400.0,,0.0,31.33,0.0,53192.36
06/05/18,50400.0,,0.0,31.44,0.0,53247.027
06/06/18,50400.0,,0.0,30.88,0.0,53298.535
06/07/18,50400.0,,0.0,30.7,0.0,53346.816
06/08/18,50400.0,,0.0,30.65,0.0,53391.76
06/09/18,46172.21,,0.0,31.51,0.0,53433.31
06/10/18,50400.0,,0.0,31.54,0.0,53471.367
06/11/18,50400.0,,0.0,31.64,0.0,53505.86
06/12/18,50400.0,,0.0,31.29,0.0,53536.703
06/13/18,50400.0,,0.0,30.91,0.0,53563.938
06/14/18,50400.0,,0.0,31.07,0.0,53587.78
06/15/18,50400.0,,0.0,30.9,0.0,53608.234
06/16/18,50400.0,,0.0,31.37,0.0,53625.3
06/17/18,46800.0,,0.0,29.47,0.0,53638.98
06/18/18,50400.0,,0.0,31.01,0.0,53649.28
06/19/18,50400.0,,0.0,30.99,0.0,53656.2
06/20/18,50400.0,,0.0,31.2,0.0,53659.75
06/21/18,50400.0,,0.0,32.05,0.0,53659.934
06/22/18,50400.0,,0.0,31.57,0.0,53656.76
06/23/18,50400.0,,0.0,31.8,0.0,53650.25
06/24/18,50400.0,,0.0,31.5,0.0,53640.406
06/25/18,50400.0,,0.0,31.11,0.0,53627.246
06/26/18,50400.0,,0.0,30.93,0.0,53610.785
06/27/18,50400.0,,0.0,31.13,0.0,53591.035
06/28/18,50400.0,,0.0,30.91,0.0,53568.023
06/29/18,50400.0,,0.0,31.38,0.0,53541.76
06/30/18,50400.0,,0.0,31.41,0.0,53512.277
07/01/18,50400.0,,0.0,31.11,0.0,53479.586
07/02/18,50400.0,,0.0,31.01,0.0,53443.72
07/03/18,50400.0,,0.0,30.88,0.0,53404.51
07/04/18,50400.0,,0.0,31.31,0.0,53361.664
07/05/18,50400.0,,0.0,31.13,0.0,53315.26
07/06/18,36000.0,,0.0,27.24,0.0,53265.41
07/07/18,50400.0,,0.0,30.78,0.0,53212.19
07/08/18,50400.0,,0.0,30.8,0.0,53155.723
07/09/18,50400.0,,0.0,30.61,0.0,53096.09
07/10/18,50400.0,,0.0,30.56,0.0,53033.402
07/11/18,50400.0,,0.0,31.26,0.0,52967.76
07/12/18,50364.805,,0.0,30.08,0.0,52899.266
07/13/18,24477.02,,0.0,21.32,0.0,52828.016
07/14/18,50400.0,,0.0,29.67,0.0,52754.11
07/15/18,50384.055,,0.0,30.14,0.0,52677.656
07/16/18,50339.21,,0.0,30.42,0.0,52598.74
07/17/18,50293.754,,0.0,30.58,0.0,52517.47
07/18/18,50247.777,,0.0,29.85,0.0,52433.94
07/19/18,50201.37,,0.0,30.17,0.0,52348.246
07/20/18,50154.62,,0.0,30.18,0.0,52260.492
07/21/18,46640.785,,0.0,28.91,0.0,52170.758
07/22/18,50060.453,,0.0,28.92,0.0,52079.152
07/23/18,50013.055,,0.0,29.25,0.0,51985.383
07/24/18,46800.0,,0.0,29.1,0.0,51888.758
07/25/18,46366.375,,0.0,29.67,0.0,51789.395
07/26/18,48974.13,,0.0,29.3,0.0,51687.434
07/27/18,49815.734,,0.0,29.8,0.0,51583.004
07/28/18,46164.72,,0.0,29.38,0.0,51476.254
07/29/18,41556.29,,0.0,28.38,0.0,51367.305
07/30/18,47479.293,,0.0,28.49,0.0,51256.297
07/31/18,48310.25,,0.0,28.74,0.0,51143.35
08/01/18,48132.656,,0.0,28.7,0.0,51028.6
08/02/18,45885.094,,0.0,29.07,0.0,50912.164
08/03/18,45849.25,,0.0,28.93,0.0,50794.17
08/04/18,47354.586,,0.0,29.11,0.0,50674.74
08/05/18,45741.95,,0.0,28.68,0.0,50553.98
08/06/18,46008.348,,0.0,28.84,0.0,50432.02
08/07/18,45634.33,,0.0,28.31,0.0,50308.965
08/08/18,45580.53,,0.0,28.4,0.0,50184.926
08/09/18,45526.812,,0.0,28.14,0.0,50060.016
08/10/18,45473.223,,0.0,27.8,0.0,49934.336
08/11/18,45191.14,,0.0,27.47,0.0,49808.0
08/12/18,45366.547,,0.0,27.45,0.0,49680.652
08/13/18,45313.14,,0.0,27.12,0.0,49551.477
08/14/18,45259.586,,0.0,26.99,0.0,49420.562
08/15/18,44966.312,,0.0,26.94,0.0,49288.027
08/16/18,44987.895,,0.0,27.07,0.0,49154.004
08/17/18,44703.082,,0.0,27.04,0.0,49018.605
08/18/18,44113.547,,0.0,27.0,0.0,48881.95
08/19/18,44137.145,,0.0,27.08,0.0,48744.156
08/20/18,43856.035,,0.0,27.08,0.0,48605.332
08/21/18,43576.04,,0.0,26.15,0.0,48465.59
08/22/18,43600.938,,0.0,26.46,0.0,48325.035
08/23/18,43322.63,,0.0,26.33,0.0,48183.78
08/24/18,43348.1,,0.0,26.23,0.0,48041.926
08/25/18,43373.61,,0.0,26.05,0.0,47899.57
08/26/18,43200.0,,0.0,25.34,0.0,47756.82
08/27/18,43200.0,,0.0,24.89,0.0,47613.77
08/28/18,43200.0,,0.0,24.68,0.0,47470.516
08/29/18,43200.0,,0.0,24.75,0.0,47327.152
08/30/18,43200.0,,0.0,24.9,0.0,47183.78
08/31/18,43200.0,,0.0,24.45,0.0,47040.49
09/01/18,43200.0,,0.0,24.83,0.0,46896.914
09/02/18,43200.0,,0.0,24.45,0.0,46752.203
09/03/18,43200.0,,0.0,23.97,0.0,46606.43
09/04/18,43200.0,,0.0,23.93,0.0,46459.69
09/05/18,43200.0,,0.0,24.12,0.0,46312.098
09/06/18,43200.0,,0.0,23.86,0.0,46163.742
09/07/18,43200.0,,0.0,23.56,0.0,46014.73
09/08/18,42479.918,,0.0,23.49,0.0,45865.152
09/09/18,42612.33,,0.0,23.53,0.0,45715.105
09/10/18,42586.17,,0.0,23.29,0.0,45564.688
09/11/18,43200.0,,0.0,23.17,0.0,45413.984
09/12/18,39600.0,,0.0,22.35,0.0,45263.1
09/13/18,40542.46,,0.0,22.26,0.0,45112.117
09/14/18,42063.797,,0.0,22.63,0.0,44961.125
09/15/18,40539.508,,0.0,22.32,0.0,44810.22
09/16/18,39771.24,,0.0,22.15,0.0,44659.49
09/17/18,39600.0,,0.0,21.9,0.0,44509.016
09/18/18,39600.0,,0.0,21.81,0.0,44358.902
09/19/18,39600.0,,0.0,21.62,0.0,44209.223
09/20/18,39600.0,,0.0,21.99,0.0,44060.074
09/21/18,39600.0,,0.0,21.08,0.0,43911.08
09/22/18,39561.34,,0.0,20.89,0.0,43761.35
09/23/18,39506.67,,0.0,20.78,0.0,43610.953
09/24/18,39451.855,,0.0,21.09,0.0,43459.98
09/25/18,39396.87,,0.0,21.07,0.0,43308.535
09/26/18,39341.72,,0.0,20.3,0.0,43156.71
09/27/18,39286.37,,0.0,19.93,0.0,43004.598
09/28/18,36763.125,,0.0,19.41,0.0,42852.297
09/29/18,39172.844,,0.0,18.35,0.0,42699.906
09/30/18,39119.11,,0.0,18.37,0.0,42547.516
10/01/18,14400.0,,0.0,13.92,0.0,42395.227
10/02/18,34871.477,,0.0,17.2,0.0,42243.137
10/03/18,31991.88,,0.0,15.67,0.0,42091.332
10/04/18,29232.941,,0.0,14.8,0.0,41939.918
10/05/18,37598.832,,0.0,16.92,0.0,41789.0
10/06/18,38778.086,,0.0,18.3,0.0,41638.664
10/07/18,38720.29,,0.0,18.37,0.0,41489.02
10/08/18,38662.2,,0.0,17.65,0.0,41340.164
10/09/18,38603.805,,0.0,17.42,0.0,41192.2
10/10/18,38545.1,,0.0,16.88,0.0,41045.242
10/11/18,38486.055,,0.0,17.17,0.0,40898.87
10/12/18,38426.58,,0.0,17.6,0.0,40752.12
10/13/18,38366.67,,0.0,17.38,0.0,40605.074
10/14/18,38306.35,,0.0,17.76,0.0,40457.832
10/15/18,38245.625,,0.0,17.81,0.0,40310.508
10/16/18,38184.508,,0.0,16.97,0.0,40163.22
10/17/18,38123.008,,0.0,16.64,0.0,40016.074
10/18/18,38061.145,,0.0,16.23,0.0,39869.19
10/19/18,37998.926,,0.0,16.24,0.0,39722.69
10/20/18,37576.32,,0.0,15.9,0.0,39576.684
10/21/18,37272.03,,0.0,15.72,0.0,39431.3
10/22/18,35659.8,,0.0,15.43,0.0,39286.656
10/23/18,35755.66,,0.0,14.87,0.0,39142.883
10/24/18,33544.758,,0.0,14.11,0.0,39000.098
10/25/18,33919.24,,0.0,14.74,0.0,38858.44
10/26/18,32861.16,,0.0,13.54,0.0,38718.035
10/27/18,32400.0,,0.0,13.8,0.0,38579.02
10/28/18,30299.639,,0.0,13.26,0.0,38441.53
10/29/18,32965.85,,0.0,14.04,0.0,38305.71
10/30/18,33000.945,,0.0,14.44,0.0,38171.7
10/31/18,32249.082,,0.0,12.72,0.0,38039.07
11/01/18,32400.0,,0.0,12.59,0.0,37906.773
11/02/18,32400.0,,0.0,12.48,0.0,37774.895
11/03/18,32400.0,,0.0,12.93,0.0,37643.562
11/04/18,32400.0,,0.0,12.76,0.0,37512.92
11/05/18,32400.0,,0.0,13.33,0.0,37383.1
11/06/18,32400.0,,0.0,13.45,0.0,37254.246
11/07/18,32400.0,,0.0,13.08,0.0,37126.5
11/08/18,32400.0,,0.0,13.4,0.0,37000.008
11/09/18,32400.0,,0.0,13.33,0.0,36874.918
11/10/18,32400.0,,0.0,12.7,0.0,36751.38
11/11/18,32400.0,,0.0,12.92,0.0,36629.543
11/12/18,32400.0,,0.0,12.65,0.0,36509.574
11/13/18,14400.0,,0.0,9.63,0.0,36391.633
11/14/18,31547.498,,0.0,11.28,0.0,36275.867
11/15/18,32400.0,,0.0,11.88,0.0,36162.46
11/16/18,32400.0,,0.0,11.92,0.0,36051.57
11/17/18,32400.0,,0.0,11.72,0.0,35943.367
11/18/18,32400.0,,0.0,11.71,0.0,35838.027
11/19/18,31774.826,,0.0,10.82,0.0,35735.727
11/20/18,29394.684,,0.0,11.17,0.0,35636.113
11/21/18,8989.678,,8.6,3.56,4.0,35538.227
11/22/18,18691.158,,2.6000001,7.81,3.0,35442.145
11/23/18,6262.22,,1.5,6.44,2.0,35347.996
11/24/18,13317.627,,0.0,6.38,0.0,35255.895
11/25/18,31951.215,,0.0,10.12,0.0,35165.98
11/26/18,13970.559,,0.0,8.23,0.0,35078.375
11/27/18,3600.0,,1.4,3.74,1.0,34993.2
11/28/18,21711.824,,0.4,8.12,1.0,34910.594
11/29/18,11102.163,,19.699999,5.89,6.0,34830.684
11/30/18,21463.152,,0.0,8.99,0.0,34753.598
12/01/18,28800.0,,0.0,9.9,0.0,34679.48
12/02/18,30576.39,,0.0,9.95,0.0,34608.46
12/03/18,31473.617,,0.0,10.13,0.0,34540.668
12/04/18,13774.372,,0.0,8.18,0.0,34476.242
12/05/18,10800.0,,0.4,6.4,1.0,34415.316
12/06/18,31307.092,,0.0,9.84,0.0,34358.027
12/07/18,31254.807,,0.0,9.76,0.0,34304.51
12/08/18,31204.346,,0.0,9.7,0.0,34254.9
12/09/18,7793.5664,,0.0,6.41,0.0,34209.33
12/10/18,21738.152,,0.0,8.96,0.0,34167.66
12/11/18,29762.658,,0.0,8.79,0.0,34129.406
12/12/18,30135.68,,0.0,9.68,0.0,34094.582
12/13/18,30974.086,,0.0,9.85,0.0,34063.215
12/14/18,25200.0,,0.0,8.67,0.0,34035.336
12/15/18,731.88965,,0.0,4.8,0.0,34010.965
12/16/18,1391.7936,,5.8,4.84,6.0,33990.137
12/17/18,29249.197,,0.0,9.34,0.0,33972.87
12/18/18,30772.398,,0.0,8.97,0.0,33959.195
12/19/18,29930.531,,0.0,9.36,0.0,33949.13
12/20/18,7788.647,,1.4,6.31,1.0,33942.688
12/21/18,7656.338,,4.3,4.51,3.0,33939.89
12/22/18,19839.57,,0.0,8.43,0.0,33940.766
12/23/18,8884.391,,0.4,6.73,1.0,33945.305
12/24/18,13820.006,,0.0,5.31,0.0,33953.543
12/25/18,30560.855,,0.0,10.08,0.0,33965.477
12/26/18,28976.633,,0.0,10.03,0.0,33981.12
12/27/18,30519.816,,0.0,10.0,0.0,34000.49
12/28/18,30503.014,,0.0,10.08,0.0,34023.574
12/29/18,30488.818,,0.0,9.86,0.0,34050.387
12/30/18,30393.559,,0.0,9.89,0.0,34081.082
12/31/18,30467.398,,0.0,10.43,0.0,34115.906
01/01/19,30459.588,,0.0,10.36,0.0,34154.773
01/02/19,30453.713,,0.0,10.13,0.0,34197.566
01/03/19,28800.0,,0.0,9.77,0.0,34244.176
01/04/19,28800.0,,0.0,10.11,0.0,34294.5
01/05/19,1882.108,,5.1000004,1.53,5.0,34348.41
01/06/19,0.0,,28.699999,3.83,12.0,34405.805
01/07/19,23010.115,,0.0,8.86,0.0,34466.566
01/08/19,0.0,,0.0,4.02,0.0,34530.582
01/09/19,14854.044,,11.2,7.1,4.0,34597.742
01/10/19,30478.064,,0.0,10.09,0.0,34667.934
01/11/19,13200.32,,0.0,6.94,0.0,34741.035
01/12/19,25200.0,,0.0,10.19,0.0,34816.945
01/13/19,30314.8,,0.0,10.43,0.0,34895.543
01/14/19,12774.8125,,1.4,8.07,1.0,34976.727
01/15/19,2292.1548,,13.9,4.31,12.0,35060.375
01/16/19,0.0,,31.0,3.48,10.0,35146.39
01/17/19,30607.146,,1.4,11.24,1.0,35234.652
01/18/19,24246.383,,0.0,9.5,0.0,35325.062
01/19/19,25293.018,,0.0,9.88,0.0,35417.984
01/20/19,21805.082,,1.1,9.56,2.0,35514.285
01/21/19,34281.516,,0.0,12.03,0.0,35613.805
01/22/19,34077.21,,0.0,11.8,0.0,35716.383
01/23/19,33599.793,,0.0,11.85,0.0,35821.84
01/24/19,34442.766,,0.0,12.38,0.0,35930.004
01/25/19,34484.867,,0.0,12.68,0.0,36040.707
01/26/19,34420.63,,0.0,12.02,0.0,36153.785
01/27/19,29267.227,,0.0,11.78,0.0,36269.074
01/28/19,22340.33,,0.0,10.46,0.0,36386.41
01/29/19,33435.805,,0.0,11.48,0.0,36505.637
01/30/19,27163.45,,0.0,11.22,0.0,36626.598
01/31/19,34774.758,,0.0,12.65,0.0,36749.145
02/01/19,4006.2637,,8.0,5.28,6.0,36873.12
02/02/19,8706.672,,20.2,5.59,11.0,36998.387
02/03/19,28672.38,,4.6,11.15,4.0,37124.79
02/04/19,24198.559,,6.5,10.37,2.0,37252.195
02/05/19,35057.75,,0.0,13.98,0.0,37380.457
02/06/19,35118.113,,0.0,14.04,0.0,37509.445
02/07/19,35179.6,,0.0,12.81,0.0,37639.027
02/08/19,19480.63,,5.1,11.4,4.0,37769.637
02/09/19,17332.154,,9.2,10.18,8.0,37902.36
02/10/19,35373.95,,0.0,14.41,0.0,38037.062
02/11/19,24642.541,,0.0,10.95,0.0,38173.61
02/12/19,3213.7888,,1.1,9.97,1.0,38311.836
02/13/19,0.0,,58.000004,1.02,22.0,38451.598
02/14/19,21258.191,,43.9,9.59,10.0,38592.754
